publish_date,headline_category,headline_text,commodity,sentiment_positive,sentiment_neutral,sentiment_negative,sentiment_label,price_direction_override_applied
2013-11-02,city.lucknow,Gang loots onion truck; kills driver; cleaner,Onion,0.010027761571109295,0.05967775359749794,0.930294394493103,negative,False
2013-11-02,city.nashik,Absence of labourers and supply halts onion auction at Lasalgaon,Onion,0.012069012969732285,0.11846587806940079,0.8694651126861572,negative,False
2013-11-02,india,Congress blames Modi for rise in onion prices,Onion,0.0577179379761219,0.11815167963504791,0.8241303563117981,negative,False
2013-11-02,city.bhubaneswar,Onion stir: 8 BJP men held,Onion,0.03492479398846626,0.7915241122245789,0.17355108261108398,neutral,False
2013-11-03,city.jaipur,After onion; tomato prices hit the roof,Onion,0.42603638768196106,0.29886847734451294,0.275095134973526,positive,False
2013-11-04,city.hubballi,Onion growers block roads over low prices,Onion,0.019924189895391464,0.1321851909160614,0.8478905558586121,negative,False
2013-11-06,city.delhi,Diwali pushes onion; tomato up to Rs 80/kg again in Delhi,Onion,0.8675209879875183,0.10584315657615662,0.026635821908712387,positive,False
2013-11-08,home.science,This onion won't make you cry,Onion,0.07671713829040527,0.8796645402908325,0.043618280440568924,neutral,False
2013-11-09,india,Onion prices up 21.95% at Lasalgaon; supply still low,Onion,0.0282147116959095,0.026196692138910294,0.9455886483192444,negative,True
2013-11-09,city.kolhapur,After onion; potato prices skyrocket with falling supplies,Onion,0.010062705725431442,0.02478046528995037,0.9651569128036499,negative,False
2013-11-10,city.nashik,Onion prices rise by Rs 15/kg within a week,Onion,0.427022248506546,0.5446702837944031,0.028307398781180382,neutral,False
2013-11-10,city.kolkata,Bengal-bound fish; onion cargoes blocked in Odisha,Onion,0.01515368465334177,0.024920759722590446,0.9599255323410034,negative,False
2013-11-12,city.nashik,Fresh arrival sees onion prices drop to Rs 50 per kg,Onion,0.008223258890211582,0.02669176645576954,0.9650850296020508,negative,False
2013-11-13,india,No let-up in prices of onion; potato; tomato,Onion,0.09978483617305756,0.8785886168479919,0.021626535803079605,neutral,False
2013-11-14,city.pune,Onion prices continue to drop,Onion,0.03982863575220108,0.05376870930194855,0.906402587890625,negative,False
2013-11-15,business.india-business,Onion prices up 278%; tomato 122% in one year,Onion,0.012677516788244247,0.09656547009944916,0.8907570242881775,negative,True
2013-11-21,city.nashik,Onion trader duped of Rs 10 lakh,Onion,0.0702734887599945,0.22521035373210907,0.7045161724090576,negative,False
2013-11-21,city.nashik,Onion prices go up 10.7% at Lasalgaon,Onion,0.018929066136479378,0.0352243147790432,0.9458465576171875,negative,True
2013-11-23,city.nashik,Onion prices fall 19.35% at Lasalgaon,Onion,0.008668724447488785,0.02270658127963543,0.9686247706413269,negative,False
2013-11-23,business.india-business,Onion price-rise: Food programmes on TV dish out recipes for inflation-stung middle class viewers,Onion,0.05865006521344185,0.9070979952812195,0.03425199165940285,neutral,False
2013-11-23,city.guwahati,Onion still costs 60 per kg in city markets,Onion,0.09708340466022491,0.822274923324585,0.08064161986112595,neutral,False
2013-11-25,city.aurangabad,Price stable; now it's onion quality that's troubling,Onion,0.03331971541047096,0.05308154970407486,0.9135986566543579,negative,False
2013-11-26,city.nashik,Onion price falls to season's lowest at Lasalgaon,Onion,0.014368096366524696,0.023571385070681572,0.9620605707168579,negative,False
2013-11-29,city.nashik,Wholesale onion prices steady at Lasalgaon,Onion,0.12962555885314941,0.8288668990135193,0.04150751978158951,neutral,False
2013-12-03,india,Massive fall in onion prices expected in January,Onion,0.014164292253553867,0.02265050634741783,0.96318519115448,negative,False
2013-12-03,city.delhi,Onion; potato prices in Delhi go down,Onion,0.024611802771687508,0.0749555230140686,0.9004327654838562,negative,False
2013-12-03,assembly-elections-2013.delhi-assembly-elections,Onion; potato prices in Delhi go down,Onion,0.024611802771687508,0.0749555230140686,0.9004327654838562,negative,False
2013-12-04,city.nashik,Onion prices fall 68% in a month to 1;600/quintal,Onion,0.009345797821879387,0.017842687666416168,0.9728115797042847,negative,False
2013-12-06,city.nashik,Onion prices may fall to Rs 1;000 per quintal: Expert,Onion,0.018906965851783752,0.2527572214603424,0.7283358573913574,negative,False
2013-12-06,city.thane,Onion prices down to Rs 20 per kg; tomatoes Rs 22,Onion,0.020995818078517914,0.15885674953460693,0.8201473951339722,negative,False
2013-12-11,city.nashik,Marginal decline in average wholesale onion price at Lasalgaon,Onion,0.02869263105094433,0.013050014153122902,0.9582573771476746,negative,False
2013-12-13,city.nashik,Kharif crop brings down onion prices,Onion,0.011488022282719612,0.039598267525434494,0.9489137530326843,negative,False
2013-12-15,business.india-business,Wholesale onion prices drop to season's lowest at Rs 12 per kg,Onion,0.00782649777829647,0.022598540410399437,0.9695749282836914,negative,False
2013-12-15,city.navimumbai,Wholesale onion prices slump; but retail remains high,Onion,0.046225037425756454,0.011187578551471233,0.9425874352455139,negative,False
2013-12-18,city.nashik,Farmers protest over falling onion prices,Onion,0.019635526463389397,0.0559694766998291,0.924394965171814,negative,False
2013-12-18,city.nagpur,Govt now rushes to push up onion prices,Onion,0.0877738893032074,0.3956044018268585,0.5166217088699341,negative,True
2013-12-18,india,Now; onion over-supply leads to crisis,Onion,0.02829553186893463,0.2885380685329437,0.6831664443016052,negative,False
2013-12-19,city.nashik,Onion prices hit a new six-month low,Onion,0.5151347517967224,0.11319244652986526,0.37167277932167053,positive,False
2013-12-20,city.ahmedabad,Wholesale onion prices fall to Rs 9/kg,Onion,0.010560690425336361,0.035317081958055496,0.9541223049163818,negative,False
2013-12-20,business.india-business,Minimum export price for onion fixed at $350 per tonne to boost export,Onion,0.49189072847366333,0.4866567552089691,0.02145245485007763,positive,False
2013-12-21,city.mumbai,Farmers cry foul as onion prices crash,Onion,0.037402041256427765,0.13875021040439606,0.8238477110862732,negative,False
2013-12-21,city.nashik,Onion prices up 34% after minimum export prices slash,Onion,0.024439170956611633,0.03139510750770569,0.9441657662391663,negative,True
2013-12-21,business.india-business,Onion exports decline by 32.4% in current fiscal,Onion,0.012336967512965202,0.01608538255095482,0.9715777635574341,negative,False
2013-12-22,city.nashik,Onion markets head for glut despite drop in MEP,Onion,0.2979443073272705,0.057359371334314346,0.6446962952613831,negative,False
2013-12-24,city.nashik,Onion at seven-month low of Rs 950/Q,Onion,0.020811913534998894,0.07695640623569489,0.902231752872467,negative,False
2013-12-25,city.nashik,Scrap MEP for onion; says Pawar,Onion,0.283506840467453,0.4849545359611511,0.23153865337371826,neutral,False
2013-12-27,city.nashik,Respite to farmers as onion price rises by Rs 10,Onion,0.20191186666488647,0.11914929002523422,0.6789388656616211,negative,True
2013-12-27,business.india-business,Minimum export price for onion likely to be scrapped,Onion,0.05157657712697983,0.9328386187553406,0.015584845095872879,neutral,False
2013-12-28,city.nashik,Minimum export price reduced again; but onion market yet to pick up,Onion,0.8936091065406799,0.05006334185600281,0.056327562779188156,positive,False
2013-12-31,city.nashik,Farmers rejoice as onion prices rise by 20%,Onion,0.040951527655124664,0.03850763291120529,0.9205408692359924,negative,True
2014-01-07,city.nashik,Average wholesale onion prices fall to Rs 1;125/q sees slight drop at Lasalgaon,Onion,0.012692471966147423,0.014642071910202503,0.972665548324585,negative,False
2014-01-14,city.ahmedabad,Onion; mustard; cumin are flavour of rabi season,Onion,0.03572261333465576,0.9390935301780701,0.025183843448758125,neutral,False
2014-01-21,city.nashik,Onion price drops to 12/kg in retail markets,Onion,0.009447273798286915,0.02933502197265625,0.9612176418304443,negative,False
2014-01-31,city.nashik,FDA to launch drive to register onion traders,Onion,0.11024775356054306,0.877973735332489,0.011778521351516247,neutral,False
2014-02-04,city.rajkot,Turning tide of onion prices sinks farmers,Onion,0.1441163718700409,0.23415414988994598,0.6217294931411743,negative,False
2014-02-05,city.ahmedabad,Bumper crop signs reduce onion farmers to tears,Onion,0.062322843819856644,0.24167929589748383,0.6959977746009827,negative,False
2014-02-09,business.india-business,Wholesale onion price dips to 5 per kg in Mumbai,Onion,0.021289989352226257,0.04592905566096306,0.9327810406684875,negative,False
2014-03-06,city.nashik,Removal of MEP will boost onion exports,Onion,0.6670224070549011,0.2832789421081543,0.04969864711165428,positive,False
2014-03-12,city.nashik,Onion costlier by 18% at Rs 890 per quintal,Onion,0.4587094783782959,0.0435442216694355,0.4977463483810425,negative,False
2014-03-13,city.nashik,Onion exports decline 26.82% by Feb end,Onion,0.01131405122578144,0.020996863022446632,0.967689037322998,negative,False
2014-03-21,business.india-business,Rabi onion production may fall by 20% due to rain; hail,Onion,0.006835710722953081,0.02171214111149311,0.9714521765708923,negative,False
2014-03-26,city.nashik,Onion prices rise 24% in a week,Onion,0.047825392335653305,0.27409666776657104,0.6780779361724854,negative,True
2014-03-27,city.pune,Half of onion crop in Nashik district lost,Onion,0.05521668121218681,0.9179360270500183,0.026847301051020622,neutral,False
2014-04-02,india,Onion farmers shed old techniques for high yield,Onion,0.09411507099866867,0.8546722531318665,0.051212720572948456,neutral,False
2014-04-04,city.nashik,Onion auction restarts after a week,Onion,0.02407017908990383,0.8179076313972473,0.15802216529846191,neutral,False
2014-04-18,city.nashik,Onion prices rise by 40% in a week,Onion,0.025009330362081528,0.1664939969778061,0.8084966540336609,negative,True
2014-04-18,india,Onion prices rise about 40% in a week,Onion,0.45965442061424255,0.49527525901794434,0.04507037624716759,neutral,False
2014-04-20,city.trichy,Onion farmers shift to tapioca farming to evade water scarcity,Onion,0.06493271887302399,0.887709379196167,0.047357842326164246,neutral,False
2014-04-20,city.bhubaneswar,Onion and potato get dearer due to short supply,Onion,0.01680399291217327,0.08629148453474045,0.8969045281410217,negative,False
2014-04-27,city.nashik,Marginal dip in Lasalgaon onion price,Onion,0.19551275670528412,0.21823175251483917,0.5862554311752319,negative,False
2014-04-29,city.navimumbai,Onion truck topples off Turbhe flyover,Onion,0.10605768114328384,0.6139463186264038,0.27999600768089294,neutral,False
2014-05-07,city.nashik,Now; helpline launched for onion growers,Onion,0.13983118534088135,0.8497639298439026,0.010404814034700394,neutral,False
2014-05-08,city.nashik,Onion prices decline on poor quality of arrival,Onion,0.011527065187692642,0.023107726126909256,0.9653652310371399,negative,False
2014-05-09,city.nashik,Hailstorms and rain leave onion growers jittery,Onion,0.013026433065533638,0.05610639601945877,0.9308671355247498,negative,False
2014-05-13,city.nashik,Onion touches Rs 1;000/quintal mark in Nashik,Onion,0.4018421769142151,0.4966619312763214,0.10149593651294708,neutral,False
2014-05-22,city.pune,Onion prices go up in wholesale market,Onion,0.05729632452130318,0.129054993391037,0.8136487007141113,negative,True
2014-05-28,india,Rising potato; onion and milk prices worry for Modi govt,Onion,0.022724460810422897,0.052394408732652664,0.924881100654602,negative,False
2014-06-11,business.india-business,Govt may check onion export to curb price rise,Onion,0.11809375882148743,0.3180341124534607,0.5638721585273743,negative,False
2014-06-12,city.mumbai,Rise in onion prices adds to summer inflation in Mumbai,Onion,0.08271454274654388,0.036225270479917526,0.8810602426528931,negative,False
2014-06-12,city.goa,Onion rates bring tears to eyes again,Onion,0.08274192363023758,0.18651321530342102,0.7307448983192444,negative,False
2014-06-17,business.india-business,Centre asks Maharashtra govt to resolve Nasik onion labourers' issues,Onion,0.07423343509435654,0.8109559416770935,0.11481054127216339,neutral,False
2014-06-17,business.india-business,Govt imposes US$ 300/tonne MEP on onion exports to check price,Onion,0.06380815804004669,0.34697744250297546,0.5892143249511719,negative,False
2014-06-19,city.trichy,Poor supply pushes up onion prices,Onion,0.034393809735774994,0.039306532591581345,0.9262995719909668,negative,False
2014-06-19,city.nashik,Onion auction resumes in APMCs,Onion,0.021546339616179466,0.936668872833252,0.04178474843502045,neutral,False
2014-06-19,business.india-business,Onion prices may hit Rs 100 per kg by October,Onion,0.13373126089572906,0.8108993768692017,0.05536941438913345,neutral,False
2014-06-20,business.india-business,Despite record onion yield; prices shoot up,Onion,0.17594990134239197,0.03536500781774521,0.788685142993927,negative,True
2014-06-21,city.delhi,Nafed to procure 300 tonnes of Onion to check prices in Delhi,Onion,0.1760396957397461,0.8006806373596191,0.023279622197151184,neutral,False
2014-06-22,city.chandigarh,Onion prices rise; but stability may return,Onion,0.028582777827978134,0.16112558543682098,0.8102915287017822,negative,True
2014-06-25,city.mumbai,Don't panic over onion prices yet; says Vashi APMC,Onion,0.07113247364759445,0.8566163182258606,0.07225117087364197,neutral,False
2014-06-30,india,Retail onion prices soar to double of wholesale rates,Onion,0.020444592460989952,0.21856532990932465,0.7609900832176208,negative,True
2014-07-01,city.chandigarh,Here's how you can beat onion prices,Onion,0.06891296058893204,0.9117434024810791,0.019343610852956772,neutral,False
2014-07-01,india,Rein in onion retailers; states told,Onion,0.0788387581706047,0.8989165425300598,0.022244760766625404,neutral,False
2014-07-02,city.delhi,Onion prices stable; may rise in August,Onion,0.029097674414515495,0.04114372283220291,0.9297586679458618,negative,True
2014-07-02,blogs,Sanjiv Shankaran: A bogeyman called onion hoarder,Onion,0.03538143262267113,0.909223198890686,0.055395375937223434,neutral,False
2014-07-03,business.india-business,Food inflation: Of onion tears and potato fears,Onion,0.02316337078809738,0.5721386075019836,0.404697984457016,neutral,False
2014-07-03,india,Farmers stocking onion expecting delayed harvest,Onion,0.09597037732601166,0.2820689082145691,0.6219606995582581,negative,False
2014-07-03,india,Onion; potato now essential items; stocks to be capped,Onion,0.05239655449986458,0.924728512763977,0.022874968126416206,neutral,False
